NAME,CBSA,GEOID,year,geoyearID,total,child,taxbase,O65,Pchild,Ptaxbase,PO65,homevalue,State,MetroMicro,CBSAFIPS,popdensity,O65popdensity,tbpopdensity,childpopdensity
"Medford, OR","Medford, OR Metro Area",310M200US32780,2014,310M200US327802014,210287,44396,123691,42200,21.1,58.8,20.1,222900, OR, Metro,32780,75.5547586330499,15.162186984048969,44.44137607213273,15.9511955768682
"Medford, OR","Medford, OR Metro Area",310M200US32780,2015,310M200US327802015,212567,43619,124117,44831,20.5,58.4,21.1,243500, OR, Metro,32780,76.37394788242506,16.10748826260425,44.59443511609493,15.672024503725877
"Medford, OR","Medford, OR Metro Area",310M300US32780,2016,310M300US327802016,216527,44906,126218,45403,20.7,58.3,21.0,259900, OR, Metro,32780,77.79675026291875,16.313004162008895,45.349310823523524,16.134435277386327
"Medford, OR","Medford, OR Metro Area",310M300US32780,2017,310M300US327802017,217479,45104,125558,46817,20.7,57.7,21.5,291600, OR, Metro,32780,78.13879770388591,16.821045214033663,45.11217709344125,16.205575396411014
"Medford, OR","Medford, OR Metro Area",310M400US32780,2018,310M400US327802018,219564,44571,126304,48689,20.3,57.5,22.2,293600, OR, Metro,32780,78.88792471482768,17.49364270299432,45.38021006714031,16.014071944693047
"Medford, OR","Medford, OR Metro Area",310M500US32780,2019,310M500US327802019,220944,44715,124775,51454,20.2,56.5,23.3,318900, OR, Metro,32780,79.3837497868179,18.48708931462691,44.83085025911635,16.065810213074638
"Memphis, TN-MS-AR","Memphis, TN-MS-AR Metro Area",310M100US32820,2010,310M100US328202010,1316579,347996,827918,140665,26.4,62.9,10.7,138700, TN,-MS-AR,32820,287.52292845474733,30.719320854340708,180.8060191453741,75.99758845503251
"Memphis, TN-MS-AR","Memphis, TN-MS-AR Metro Area",310M100US32820,2011,310M100US328202011,1324108,345891,836078,142139,26.1,63.1,10.7,133400, TN,-MS-AR,32820,289.1671595478574,31.041222385917848,182.5880520474565,75.53788511448307
"Memphis, TN-MS-AR","Memphis, TN-MS-AR Metro Area",310M100US32820,2012,310M100US328202012,1333315,347548,837320,148447,26.1,62.8,11.1,131100, TN,-MS-AR,32820,291.17784299509674,32.418803702870754,182.85928793769995,75.89975135452603
"Memphis, TN-MS-AR","Memphis, TN-MS-AR Metro Area",310M200US32820,2013,310M200US328202013,1343850,345996,841408,156446,25.7,62.6,11.6,128600, TN,-MS-AR,32820,293.47854356169455,34.16567639695864,183.7520514798216,75.56081568491429
"Memphis, TN-MS-AR","Memphis, TN-MS-AR Metro Area",310M200US32820,2014,310M200US328202014,1344121,342763,838586,162772,25.5,62.4,12.1,132900, TN,-MS-AR,32820,293.5377262720455,35.54718866884261,183.13576510118477,74.85477250201815
"Memphis, TN-MS-AR","Memphis, TN-MS-AR Metro Area",310M200US32820,2015,310M200US328202015,1343572,340278,835504,167790,25.3,62.2,12.5,139800, TN,-MS-AR,32820,293.4178321466481,36.64305154906926,182.46269826243258,74.31208233514626
"Memphis, TN-MS-AR","Memphis, TN-MS-AR Metro Area",310M300US32820,2016,310M300US328202016,1346437,338162,832394,175881,25.1,61.8,13.1,142400, TN,-MS-AR,32820,294.04350913984246,38.41001579058258,181.78351660489872,73.84997674436116
"Memphis, TN-MS-AR","Memphis, TN-MS-AR Metro Area",310M300US32820,2017,310M300US328202017,1346626,335114,829078,182434,24.9,61.6,13.5,148800, TN,-MS-AR,32820,294.08478416661865,39.84110177187497,181.0593473520427,73.18433504270097
"Memphis, TN-MS-AR","Memphis, TN-MS-AR Metro Area",310M400US32820,2018,310M400US328202018,1350064,334204,827321,188539,24.8,61.3,14.0,157700, TN,-MS-AR,32820,294.83559655845187,41.17435065266088,180.67564247349384,72.98560343229717
"Memphis, TN-MS-AR","Memphis, TN-MS-AR Metro Area",310M500US32820,2019,310M500US328202019,1344910,330742,822031,192137,24.6,61.1,14.3,169400, TN,-MS-AR,32820,293.7100331298572,41.960104866103585,179.5203784965311,72.22954976722251
"Merced, CA","Merced, CA Metro Area",310M100US32900,2010,310M100US329002010,256778,81072,151120,24586,31.6,58.9,9.6,146100, CA, Metro,32900,132.62634501331758,12.698717641298812,78.05377897799872,41.873848394020065
"Merced, CA","Merced, CA Metro Area",310M100US32900,2011,310M100US329002011,259898,81397,152959,25542,31.3,58.9,9.8,146700, CA, Metro,32900,134.2378311859708,13.19249353266307,79.00362611630297,42.04171153700477
"Merced, CA","Merced, CA Metro Area",310M100US32900,2012,310M100US329002012,262305,80881,155202,26222,30.8,59.2,10.0,138100, CA, Metro,32900,135.4810514480145,13.543714877984927,80.16214005388669,41.77519651614289
"Merced, CA","Merced, CA Metro Area",310M200US32900,2013,310M200US329002013,263228,79977,156247,27004,30.4,59.4,10.3,147200, CA, Metro,32900,135.9577827740911,13.947619425105064,80.70188462132984,41.30827872765619
"Merced, CA","Merced, CA Metro Area",310M200US32900,2014,310M200US329002014,266353,79769,158285,28299,29.9,59.4,10.6,173000, CA, Metro,32900,137.57185145663638,14.616489487151837,81.75451565333859,41.20084631614597
"Merced, CA","Merced, CA Metro Area",310M200US32900,2015,310M200US329002015,268455,80139,159439,28877,29.9,59.4,10.8,210100, CA, Metro,32900,138.65753861526366,14.915027630675416,82.35055893642891,41.39195204815934
"Merced, CA","Merced, CA Metro Area",310M300US32900,2016,310M300US329002016,268672,80272,159417,28983,29.9,59.3,10.8,231300, CA, Metro,32900,138.7696195445796,14.969776840387352,82.33919589290379,41.46064681128846
"Merced, CA","Merced, CA Metro Area",310M300US32900,2017,310M300US329002017,272673,80514,162265,29894,29.5,59.5,11.0,253700, CA, Metro,32900,140.83614396021602,15.440310142722959,83.81019352742828,41.585640290064774
"Merced, CA","Merced, CA Metro Area",310M400US32900,2018,310M400US329002018,274765,80340,163677,30748,29.2,59.6,11.2,261100, CA, Metro,32900,141.91666609905914,15.88140283228894,84.53949432094954,41.49576894582065
"Merced, CA","Merced, CA Metro Area",310M500US32900,2019,310M500US329002019,277680,80780,165190,31710,29.1,59.5,11.4,282900, CA, Metro,32900,143.42226936613739,16.378277735523685,85.32096181429068,41.72302981632303
"Meridian, MS","Meridian, MS Micro Area",310M100US32940,2010,310M100US329402010,109828,27019,67317,15492,24.6,61.3,14.1,74400, MS, Micro,32940,50.81284400857474,7.167503545369486,31.144773829307884,12.500566633897376
"Meridian, MS","Meridian, MS Micro Area",310M100US32940,2011,310M100US329402011,104908,25434,64695,14779,24.2,61.7,14.1,86000, MS, Micro,32940,48.536564803616194,6.837628124000493,29.931683570079972,11.76725310953573
"Meridian, MS","Meridian, MS Micro Area",310M100US32940,2012,310M100US329402012,106284,25695,64552,16037,24.2,60.7,15.1,80800, MS, Micro,32940,49.173182727604605,7.419652359739895,29.865523422456178,11.88800694540853
"Meridian, MS","Meridian, MS Micro Area",310M200US32940,2013,310M200US329402013,103704,23840,63631,16233,23.0,61.4,15.7,81200, MS, Micro,32940,47.979524120126335,7.510333401238244,29.439415059088937,11.029775659799158
"Meridian, MS","Meridian, MS Micro Area",310M200US32940,2014,310M200US329402014,105464,24438,65007,16019,23.2,61.6,15.2,77500, MS, Micro,32940,48.79380286011151,7.411324508990047,30.076032983077344,11.30644536804412
"Meridian, MS","Meridian, MS Micro Area",310M200US32940,2015,310M200US329402015,104782,24213,63091,17478,23.1,60.2,16.7,84900, MS, Micro,32940,48.478269848367255,8.086343078102756,29.189579536593484,11.202347233671016
"Meridian, MS","Meridian, MS Micro Area",310M300US32940,2016,310M300US329402016,100287,24319,59769,16199,24.2,59.6,16.2,90100, MS, Micro,32940,46.39862045278012,7.49460301648853,27.652628414871472,11.251389021420122
"Meridian, MS","Meridian, MS Micro Area",310M300US32940,2017,310M300US329402017,98393,22790,57851,17752,23.2,58.8,18.0,91800, MS, Micro,32940,45.52234549054608,8.213111472850446,26.765249651637628,10.543984366058003
"Meridian, MS","Meridian, MS Micro Area",310M400US32940,2018,310M400US329402018,104181,25983,59815,18383,24.9,57.4,17.6,91500, MS, Micro,32940,48.20021216499732,8.505048907470131,27.673910700121084,12.021252557406104
"Meridian, MS","Meridian, MS Micro Area",310M500US32940,2019,310M500US329402019,99690,23040,59551,17099,23.1,59.7,17.2,93400, MS, Micro,32940,46.122413402910155,7.910995553980948,27.55176888912331,10.659648959805898
"Miami-Fort Lauderdale-Pompano Beach, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",310M100US33100,2010,310M100US331002010,5582351,1206850,3483633,891868,21.6,62.4,16.0,195700, FL, Metro,33100,1101.725741641545,176.01794185753664,687.5254082969632,238.1823914870453
"Miami-Fort Lauderdale-Pompano Beach, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",310M100US33100,2011,310M100US331002011,5670125,1209380,3550842,909903,21.3,62.6,16.0,174000, FL, Metro,33100,1119.048707403971,179.57730667542526,700.7896916374386,238.68170909110728
"Miami-Fort Lauderdale-Pompano Beach, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",310M100US33100,2012,310M100US331002012,5762717,1210333,3609802,942582,21.0,62.6,16.4,175500, FL, Metro,33100,1137.3225475602196,186.02679283476996,712.4259627581879,238.86979196726188
"Miami-Fort Lauderdale-Pompano Beach, FL","Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",310M200US33100,2013,310M200US331002013,5828191,1217235,3634872,976084,20.9,62.4,16.7,188800, FL, Metro,33100,1150.244413492376,192.6387052344874,717.3737462893477,240.23196196854087
"Miami-Fort Lauderdale-Pompano Beach, FL","Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",310M200US33100,2014,310M200US331002014,5929819,1223702,3696945,1009172,20.6,62.3,17.0,210000, FL, Metro,33100,1170.3015871941993,199.1689111171765,729.6243951577036,241.50828091931913
"Miami-Fort Lauderdale-Pompano Beach, FL","Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",310M200US33100,2015,310M200US331002015,6012331,1236745,3731021,1044565,20.6,62.1,17.4,241700, FL, Metro,33100,1186.5860512836712,206.15402888815134,736.3495914723347,244.082430923185
"Miami-Fort Lauderdale-Pompano Beach, FL","Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",310M300US33100,2016,310M300US331002016,6066387,1239290,3750424,1076673,20.4,61.8,17.7,260600, FL, Metro,33100,1197.2544751592345,212.49082320879273,740.178943042143,244.58470890829875
"Miami-Fort Lauderdale-Pompano Beach, FL","Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",310M300US33100,2017,310M300US331002017,6158824,1252188,3806821,1099815,20.3,61.8,17.9,278700, FL, Metro,33100,1215.4977247112815,217.05809909543416,751.3093837205164,247.13024189533104
"Miami-Fort Lauderdale-Pompano Beach, FL","Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",310M400US33100,2018,310M400US331002018,6198782,1254388,3817063,1127331,20.2,61.6,18.2,298800, FL, Metro,33100,1223.3837851156727,222.48862209676616,753.330731902652,247.56443111625453
"Miami-Fort Lauderdale-Pompano Beach, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",310M500US33100,2019,310M500US331002019,6166488,1243489,3771787,1151212,20.2,61.2,18.7,315400, FL, Metro,33100,1217.0102820699894,227.20174608989052,744.3951177360468,245.41341824405225
"Michigan City-La Porte, IN","Michigan City-La Porte, IN Metro Area",310M100US33140,2010,310M100US331402010,111465,25301,70058,16106,22.7,62.9,14.4,125800, IN, Metro,33140,186.31318824552744,26.921098191203203,117.10159549728759,42.290494557036645
"Michigan City-La Porte, IN","Michigan City-La Porte, IN Metro Area",310M100US33140,2011,310M100US331402011,111374,25258,70151,15965,22.7,63.0,14.3,119300, IN, Metro,33140,186.16108220210268,26.68541739864393,117.25704453067775,42.21862027278098
"Michigan City-La Porte, IN","Michigan City-La Porte, IN Metro Area",310M100US33140,2012,310M100US331402012,111246,24818,69580,16848,22.3,62.5,15.1,121700, IN, Metro,33140,185.94713084431837,28.161347468359093,116.30262089556183,41.48316248039743
"Michigan City-La Porte, IN","Michigan City-La Porte, IN Metro Area",310M200US33140,2013,310M200US331402013,111281,24637,69799,16845,22.1,62.7,15.1,125200, IN, Metro,33140,186.0056331687125,28.156332983411023,116.66867829677092,41.18062188853057
"Michigan City-La Porte, IN","Michigan City-La Porte, IN Metro Area",310M200US33140,2014,310M200US331402014,111444,24419,69474,17551,21.9,62.3,15.7,128300, IN, Metro,33140,186.27808685089096,29.33640844119008,116.1254424273967,40.81623598230417
"Michigan City-La Porte, IN","Michigan City-La Porte, IN Metro Area",310M200US33140,2015,310M200US331402015,110884,24451,68643,17790,22.1,61.9,16.0,126000, IN, Metro,33140,185.34204966058462,29.73589574205296,114.73643009678142,40.86972382175025
"Michigan City-La Porte, IN","Michigan City-La Porte, IN Metro Area",310M300US33140,2016,310M300US331402016,110015,23973,67837,18205,21.8,61.7,16.5,124200, IN, Metro,33140,183.88952052062712,30.42956615986926,113.38920514073337,40.07074922002449
